
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 53.881608 seconds (28.9 MB/s)
csr_from_coo: 1.830760 seconds, 1564794 rows, 1564794 columns, 117406044 nonzeros, 24 to 81 nonzeros per row, 1 threads, 1564794 to 1564794 rows per thread, 117406044 to 117406044 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (5 L2 ways)
gemv (warmup): 0.084582 seconds (0.703 Gnz/s, 2.776 Gflop/s, 17.1 to 28.1 GB/s)
gemv (warmup): 0.083335 seconds (0.714 Gnz/s, 2.818 Gflop/s, 17.4 to 28.5 GB/s)
gemv (warmup): 0.083339 seconds (0.714 Gnz/s, 2.818 Gflop/s, 17.4 to 28.5 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.083473 seconds (0.713 Gnz/s, 2.813 Gflop/s, 17.3 to 28.4 GB/s)
gemv: 0.083451 seconds (0.713 Gnz/s, 2.814 Gflop/s, 17.3 to 28.4 GB/s)
gemv: 0.083454 seconds (0.713 Gnz/s, 2.814 Gflop/s, 17.3 to 28.4 GB/s)
gemv: 0.083460 seconds (0.713 Gnz/s, 2.813 Gflop/s, 17.3 to 28.4 GB/s)
gemv: 0.083456 seconds (0.713 Gnz/s, 2.814 Gflop/s, 17.3 to 28.4 GB/s)
gemv: 0.083447 seconds (0.713 Gnz/s, 2.814 Gflop/s, 17.3 to 28.4 GB/s)
gemv: 0.083474 seconds (0.713 Gnz/s, 2.813 Gflop/s, 17.3 to 28.4 GB/s)
gemv: 0.083444 seconds (0.713 Gnz/s, 2.814 Gflop/s, 17.3 to 28.4 GB/s)
gemv: 0.083445 seconds (0.713 Gnz/s, 2.814 Gflop/s, 17.3 to 28.4 GB/s)
gemv: 0.083443 seconds (0.713 Gnz/s, 2.814 Gflop/s, 17.3 to 28.4 GB/s)
