
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 2.502888 seconds (26.0 MB/s)
csr_from_coo: 0.276856 seconds, 916428 rows, 916428 columns, 5105039 nonzeros, 0 to 456 nonzeros per row, 1 threads, 916428 to 916428 rows per thread, 5105039 to 5105039 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (13 L2 ways)
gemv (warmup): 0.099474 seconds (0.051 Gnz/s, 0.103 Gflop/s, 0.8 to 1.2 GB/s)
gemv (warmup): 0.102679 seconds (0.050 Gnz/s, 0.099 Gflop/s, 0.8 to 1.1 GB/s)
gemv (warmup): 0.103067 seconds (0.050 Gnz/s, 0.099 Gflop/s, 0.8 to 1.1 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.103428 seconds (0.049 Gnz/s, 0.099 Gflop/s, 0.8 to 1.1 GB/s)
gemv: 0.103910 seconds (0.049 Gnz/s, 0.098 Gflop/s, 0.8 to 1.1 GB/s)
gemv: 0.104516 seconds (0.049 Gnz/s, 0.098 Gflop/s, 0.8 to 1.1 GB/s)
gemv: 0.104884 seconds (0.049 Gnz/s, 0.097 Gflop/s, 0.8 to 1.1 GB/s)
gemv: 0.105258 seconds (0.049 Gnz/s, 0.097 Gflop/s, 0.8 to 1.1 GB/s)
gemv: 0.105641 seconds (0.048 Gnz/s, 0.097 Gflop/s, 0.8 to 1.1 GB/s)
gemv: 0.105839 seconds (0.048 Gnz/s, 0.096 Gflop/s, 0.8 to 1.1 GB/s)
gemv: 0.106174 seconds (0.048 Gnz/s, 0.096 Gflop/s, 0.8 to 1.1 GB/s)
gemv: 0.106385 seconds (0.048 Gnz/s, 0.096 Gflop/s, 0.8 to 1.1 GB/s)
gemv: 0.106641 seconds (0.048 Gnz/s, 0.096 Gflop/s, 0.8 to 1.1 GB/s)
gemv: 0.106753 seconds (0.048 Gnz/s, 0.096 Gflop/s, 0.8 to 1.1 GB/s)
gemv: 0.106973 seconds (0.048 Gnz/s, 0.095 Gflop/s, 0.8 to 1.1 GB/s)
gemv: 0.106935 seconds (0.048 Gnz/s, 0.095 Gflop/s, 0.8 to 1.1 GB/s)
gemv: 0.106892 seconds (0.048 Gnz/s, 0.096 Gflop/s, 0.8 to 1.1 GB/s)
gemv: 0.107119 seconds (0.048 Gnz/s, 0.095 Gflop/s, 0.8 to 1.1 GB/s)
gemv: 0.107074 seconds (0.048 Gnz/s, 0.095 Gflop/s, 0.8 to 1.1 GB/s)
gemv: 0.107356 seconds (0.048 Gnz/s, 0.095 Gflop/s, 0.8 to 1.1 GB/s)
gemv: 0.107424 seconds (0.048 Gnz/s, 0.095 Gflop/s, 0.8 to 1.1 GB/s)
gemv: 0.107389 seconds (0.048 Gnz/s, 0.095 Gflop/s, 0.8 to 1.1 GB/s)
gemv: 0.107490 seconds (0.047 Gnz/s, 0.095 Gflop/s, 0.8 to 1.1 GB/s)
gemv: 0.107544 seconds (0.047 Gnz/s, 0.095 Gflop/s, 0.8 to 1.1 GB/s)
gemv: 0.107885 seconds (0.047 Gnz/s, 0.095 Gflop/s, 0.8 to 1.1 GB/s)
gemv: 0.107971 seconds (0.047 Gnz/s, 0.095 Gflop/s, 0.8 to 1.1 GB/s)
gemv: 0.108274 seconds (0.047 Gnz/s, 0.094 Gflop/s, 0.8 to 1.1 GB/s)
gemv: 0.108276 seconds (0.047 Gnz/s, 0.094 Gflop/s, 0.8 to 1.1 GB/s)
gemv: 0.108437 seconds (0.047 Gnz/s, 0.094 Gflop/s, 0.8 to 1.1 GB/s)
gemv: 0.108618 seconds (0.047 Gnz/s, 0.094 Gflop/s, 0.8 to 1.1 GB/s)
gemv: 0.108687 seconds (0.047 Gnz/s, 0.094 Gflop/s, 0.8 to 1.1 GB/s)
gemv: 0.108828 seconds (0.047 Gnz/s, 0.094 Gflop/s, 0.8 to 1.1 GB/s)
gemv: 0.109034 seconds (0.047 Gnz/s, 0.094 Gflop/s, 0.8 to 1.1 GB/s)
gemv: 0.109153 seconds (0.047 Gnz/s, 0.094 Gflop/s, 0.8 to 1.1 GB/s)
gemv: 0.109328 seconds (0.047 Gnz/s, 0.093 Gflop/s, 0.8 to 1.1 GB/s)
gemv: 0.109402 seconds (0.047 Gnz/s, 0.093 Gflop/s, 0.8 to 1.1 GB/s)
gemv: 0.109462 seconds (0.047 Gnz/s, 0.093 Gflop/s, 0.8 to 1.1 GB/s)
gemv: 0.109497 seconds (0.047 Gnz/s, 0.093 Gflop/s, 0.8 to 1.1 GB/s)
gemv: 0.109497 seconds (0.047 Gnz/s, 0.093 Gflop/s, 0.8 to 1.1 GB/s)
gemv: 0.109615 seconds (0.047 Gnz/s, 0.093 Gflop/s, 0.8 to 1.1 GB/s)
gemv: 0.109643 seconds (0.047 Gnz/s, 0.093 Gflop/s, 0.8 to 1.1 GB/s)
gemv: 0.109629 seconds (0.047 Gnz/s, 0.093 Gflop/s, 0.8 to 1.1 GB/s)
