
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 18.256914 seconds (34.0 MB/s)
csr_from_coo: 0.919530 seconds, 4802000 rows, 4802000 columns, 85362744 nonzeros, 6 to 18 nonzeros per row, 1 threads, 4802000 to 4802000 rows per thread, 85362744 to 85362744 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (7 L2 ways)
gemv (warmup): 0.173924 seconds (0.245 Gnz/s, 0.982 Gflop/s, 6.6 to 10.3 GB/s)
gemv (warmup): 0.174018 seconds (0.245 Gnz/s, 0.981 Gflop/s, 6.5 to 10.3 GB/s)
gemv (warmup): 0.174051 seconds (0.245 Gnz/s, 0.981 Gflop/s, 6.5 to 10.3 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.174287 seconds (0.245 Gnz/s, 0.980 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174240 seconds (0.245 Gnz/s, 0.980 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174256 seconds (0.245 Gnz/s, 0.980 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174301 seconds (0.245 Gnz/s, 0.979 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174288 seconds (0.245 Gnz/s, 0.980 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174317 seconds (0.245 Gnz/s, 0.979 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174360 seconds (0.245 Gnz/s, 0.979 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174330 seconds (0.245 Gnz/s, 0.979 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174277 seconds (0.245 Gnz/s, 0.980 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174358 seconds (0.245 Gnz/s, 0.979 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174299 seconds (0.245 Gnz/s, 0.979 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174319 seconds (0.245 Gnz/s, 0.979 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174327 seconds (0.245 Gnz/s, 0.979 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174314 seconds (0.245 Gnz/s, 0.979 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174274 seconds (0.245 Gnz/s, 0.980 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174346 seconds (0.245 Gnz/s, 0.979 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174334 seconds (0.245 Gnz/s, 0.979 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174304 seconds (0.245 Gnz/s, 0.979 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174359 seconds (0.245 Gnz/s, 0.979 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174306 seconds (0.245 Gnz/s, 0.979 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174358 seconds (0.245 Gnz/s, 0.979 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174344 seconds (0.245 Gnz/s, 0.979 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174333 seconds (0.245 Gnz/s, 0.979 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174348 seconds (0.245 Gnz/s, 0.979 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174347 seconds (0.245 Gnz/s, 0.979 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174334 seconds (0.245 Gnz/s, 0.979 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174374 seconds (0.245 Gnz/s, 0.979 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174349 seconds (0.245 Gnz/s, 0.979 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174342 seconds (0.245 Gnz/s, 0.979 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174374 seconds (0.245 Gnz/s, 0.979 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174331 seconds (0.245 Gnz/s, 0.979 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174377 seconds (0.245 Gnz/s, 0.979 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174393 seconds (0.245 Gnz/s, 0.979 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174386 seconds (0.245 Gnz/s, 0.979 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174372 seconds (0.245 Gnz/s, 0.979 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174313 seconds (0.245 Gnz/s, 0.979 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174329 seconds (0.245 Gnz/s, 0.979 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174413 seconds (0.245 Gnz/s, 0.979 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174418 seconds (0.245 Gnz/s, 0.979 Gflop/s, 6.5 to 10.2 GB/s)
gemv: 0.174405 seconds (0.245 Gnz/s, 0.979 Gflop/s, 6.5 to 10.2 GB/s)
