
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 1.671607 seconds (32.1 MB/s)
csr_from_coo: 0.031014 seconds, 321671 rows, 321671 columns, 1827807 nonzeros, 1 to 412 nonzeros per row, 1 threads, 321671 to 321671 rows per thread, 1827807 to 1827807 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (14 L2 ways)
gemv (warmup): 0.009195 seconds (0.199 Gnz/s, 0.398 Gflop/s, 3.2 to 4.5 GB/s)
gemv (warmup): 0.009125 seconds (0.200 Gnz/s, 0.401 Gflop/s, 3.2 to 4.6 GB/s)
gemv (warmup): 0.009128 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.009141 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009138 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009143 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009139 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009133 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009135 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009143 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009119 seconds (0.200 Gnz/s, 0.401 Gflop/s, 3.3 to 4.6 GB/s)
gemv: 0.009148 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009145 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009147 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009140 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009142 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009149 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009140 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009132 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009133 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009143 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009141 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009145 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009119 seconds (0.200 Gnz/s, 0.401 Gflop/s, 3.3 to 4.6 GB/s)
gemv: 0.009126 seconds (0.200 Gnz/s, 0.401 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009145 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009122 seconds (0.200 Gnz/s, 0.401 Gflop/s, 3.3 to 4.6 GB/s)
gemv: 0.009139 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009131 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009139 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009146 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009143 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009134 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009145 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009143 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009142 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009136 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009122 seconds (0.200 Gnz/s, 0.401 Gflop/s, 3.3 to 4.6 GB/s)
gemv: 0.009130 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009139 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009146 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009136 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009137 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009136 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009134 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009138 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009150 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009138 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009131 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009133 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009141 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009126 seconds (0.200 Gnz/s, 0.401 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009138 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009140 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009137 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009136 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009144 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009139 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009135 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009136 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009142 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
gemv: 0.009140 seconds (0.200 Gnz/s, 0.400 Gflop/s, 3.2 to 4.6 GB/s)
