
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 6.377967 seconds (29.1 MB/s)
csr_from_coo: 0.559953 seconds, 540486 rows, 540486 columns, 30491458 nonzeros, 1 to 3299 nonzeros per row, 1 threads, 540486 to 540486 rows per thread, 30491458 to 30491458 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (14 L2 ways)
gemv (warmup): 0.060357 seconds (0.253 Gnz/s, 1.010 Gflop/s, 6.3 to 10.2 GB/s)
gemv (warmup): 0.060262 seconds (0.253 Gnz/s, 1.012 Gflop/s, 6.3 to 10.3 GB/s)
gemv (warmup): 0.060233 seconds (0.253 Gnz/s, 1.012 Gflop/s, 6.3 to 10.3 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.060258 seconds (0.253 Gnz/s, 1.012 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060201 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060231 seconds (0.253 Gnz/s, 1.012 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060282 seconds (0.253 Gnz/s, 1.012 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060212 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060238 seconds (0.253 Gnz/s, 1.012 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060224 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060210 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060205 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060203 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060202 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060212 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060210 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060211 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060210 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060239 seconds (0.253 Gnz/s, 1.012 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060207 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060190 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060245 seconds (0.253 Gnz/s, 1.012 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060208 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060210 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060209 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060188 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060185 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060250 seconds (0.253 Gnz/s, 1.012 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060197 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060233 seconds (0.253 Gnz/s, 1.012 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060223 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060234 seconds (0.253 Gnz/s, 1.012 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060237 seconds (0.253 Gnz/s, 1.012 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060192 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060218 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060237 seconds (0.253 Gnz/s, 1.012 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060216 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060219 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060237 seconds (0.253 Gnz/s, 1.012 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060214 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060222 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060223 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060227 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060243 seconds (0.253 Gnz/s, 1.012 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060232 seconds (0.253 Gnz/s, 1.012 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060194 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060218 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060229 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060230 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060201 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060224 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060228 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060212 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060209 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060196 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060233 seconds (0.253 Gnz/s, 1.012 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060191 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060203 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060203 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060225 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060249 seconds (0.253 Gnz/s, 1.012 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060230 seconds (0.253 Gnz/s, 1.012 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060223 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060233 seconds (0.253 Gnz/s, 1.012 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060222 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060217 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060203 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060239 seconds (0.253 Gnz/s, 1.012 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060207 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060210 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060207 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060236 seconds (0.253 Gnz/s, 1.012 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060257 seconds (0.253 Gnz/s, 1.012 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060232 seconds (0.253 Gnz/s, 1.012 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060204 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060204 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060210 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060218 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060215 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060227 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060170 seconds (0.253 Gnz/s, 1.014 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060234 seconds (0.253 Gnz/s, 1.012 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060242 seconds (0.253 Gnz/s, 1.012 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060229 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060229 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060236 seconds (0.253 Gnz/s, 1.012 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060199 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060226 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060232 seconds (0.253 Gnz/s, 1.012 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060213 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060231 seconds (0.253 Gnz/s, 1.012 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060228 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060218 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060203 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060216 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060196 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060196 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060208 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060210 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060226 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060222 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060227 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
gemv: 0.060213 seconds (0.253 Gnz/s, 1.013 Gflop/s, 6.3 to 10.3 GB/s)
region,threads,EFFECTIVE_INST_SPEC,CPU_CYCLES,FP_DP_FIXED_OPS_SPEC,FP_DP_SCALE_OPS_SPEC,L2D_CACHE_REFILL,L2D_CACHE_WB,L2D_SWAP_DM,L2D_CACHE_MIBMCH_PRF,L1D_CACHE_REFILL,CPI ,Frequency ,L1D cache miss rate ,L2D cache miss rate ,L2-Memory Bandwidth ,DP (FP) ,DP (FP+SVE512) ,Computational Intensity (FP+SVE512) ,time
gemv,0,4718654383,13271805677,54051906,2171244400,192227242,1744405,5450533,5222415,305482938,2.812625,2199.086795,0.064739,0.038476,7.775202,8.956191,1448.023340,0.186236,6.035144
total,-1,4718654383,13271805677,54051906,2171244400,192227242,1744405,5450533,5222415,305482938,2.812625,2199.086795,0.064739,0.038476,7.775202,8.956191,1448.023340,0.186236,6.035144
