
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 6.482742 seconds (24.7 MB/s)
csr_from_coo: 0.189492 seconds, 223104 rows, 223104 columns, 7637688 nonzeros, 4 to 3498 nonzeros per row, 1 threads, 223104 to 223104 rows per thread, 7637688 to 7637688 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (8 L2 ways)
gemv (warmup): 0.018322 seconds (0.417 Gnz/s, 0.834 Gflop/s, 5.3 to 8.5 GB/s)
gemv (warmup): 0.018228 seconds (0.419 Gnz/s, 0.838 Gflop/s, 5.3 to 8.6 GB/s)
gemv (warmup): 0.018229 seconds (0.419 Gnz/s, 0.838 Gflop/s, 5.3 to 8.6 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.018272 seconds (0.418 Gnz/s, 0.836 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018266 seconds (0.418 Gnz/s, 0.836 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018255 seconds (0.418 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018236 seconds (0.419 Gnz/s, 0.838 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018255 seconds (0.418 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018239 seconds (0.419 Gnz/s, 0.838 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018244 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018241 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018263 seconds (0.418 Gnz/s, 0.836 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018263 seconds (0.418 Gnz/s, 0.836 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018254 seconds (0.418 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018239 seconds (0.419 Gnz/s, 0.838 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018258 seconds (0.418 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018240 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018253 seconds (0.418 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018254 seconds (0.418 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018242 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018241 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018245 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018255 seconds (0.418 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018239 seconds (0.419 Gnz/s, 0.838 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018249 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018266 seconds (0.418 Gnz/s, 0.836 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018245 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018247 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018249 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018264 seconds (0.418 Gnz/s, 0.836 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018255 seconds (0.418 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018256 seconds (0.418 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018254 seconds (0.418 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018227 seconds (0.419 Gnz/s, 0.838 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018246 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018258 seconds (0.418 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018237 seconds (0.419 Gnz/s, 0.838 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018244 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018252 seconds (0.418 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018235 seconds (0.419 Gnz/s, 0.838 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018251 seconds (0.418 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018254 seconds (0.418 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018245 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018248 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018248 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018235 seconds (0.419 Gnz/s, 0.838 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018256 seconds (0.418 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018250 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018258 seconds (0.418 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018242 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018245 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018241 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018240 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018264 seconds (0.418 Gnz/s, 0.836 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018255 seconds (0.418 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018267 seconds (0.418 Gnz/s, 0.836 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018248 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018256 seconds (0.418 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018251 seconds (0.418 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018252 seconds (0.418 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018255 seconds (0.418 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018234 seconds (0.419 Gnz/s, 0.838 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018238 seconds (0.419 Gnz/s, 0.838 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018249 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018235 seconds (0.419 Gnz/s, 0.838 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018249 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018253 seconds (0.418 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018244 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018248 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018260 seconds (0.418 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018249 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018266 seconds (0.418 Gnz/s, 0.836 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018255 seconds (0.418 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018256 seconds (0.418 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018253 seconds (0.418 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018239 seconds (0.419 Gnz/s, 0.838 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018232 seconds (0.419 Gnz/s, 0.838 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018249 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018252 seconds (0.418 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018255 seconds (0.418 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018243 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018252 seconds (0.418 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018237 seconds (0.419 Gnz/s, 0.838 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018254 seconds (0.418 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018251 seconds (0.418 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018238 seconds (0.419 Gnz/s, 0.838 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018250 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018249 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018243 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018250 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018256 seconds (0.418 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018257 seconds (0.418 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018247 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018250 seconds (0.418 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018246 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018250 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018245 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018256 seconds (0.418 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018237 seconds (0.419 Gnz/s, 0.838 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018246 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018237 seconds (0.419 Gnz/s, 0.838 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018251 seconds (0.418 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.018253 seconds (0.418 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
region,threads,EFFECTIVE_INST_SPEC,CPU_CYCLES,FP_DP_FIXED_OPS_SPEC,FP_DP_SCALE_OPS_SPEC,L2D_CACHE_REFILL,L2D_CACHE_WB,L2D_SWAP_DM,L2D_CACHE_MIBMCH_PRF,L1D_CACHE_REFILL,CPI ,Frequency ,L1D cache miss rate ,L2D cache miss rate ,L2-Memory Bandwidth ,DP (FP) ,DP (FP+SVE512) ,Computational Intensity (FP+SVE512) ,time
gemv,0,1598398095,4042535893,22313706,557603200,38635757,721221,322173,144130,219198111,2.529117,2199.473763,0.137136,0.023880,5.416894,12.140501,1225.669475,0.226268,1.837956
total,-1,1598398095,4042535893,22313706,557603200,38635757,721221,322173,144130,219198111,2.529117,2199.473763,0.137136,0.023880,5.416894,12.140501,1225.669475,0.226268,1.837956
