
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 2.774364 seconds (25.8 MB/s)
csr_from_coo: 0.095369 seconds, 114919 rows, 114919 columns, 6653399 nonzeros, 15 to 132 nonzeros per row, 1 threads, 114919 to 114919 rows per thread, 6653399 to 6653399 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
gemv (warmup): 0.005468 seconds (0.619 Gnz/s, 2.434 Gflop/s, 15.1 to 24.7 GB/s)
gemv (warmup): 0.005388 seconds (0.628 Gnz/s, 2.470 Gflop/s, 15.3 to 25.0 GB/s)
gemv (warmup): 0.005399 seconds (0.627 Gnz/s, 2.464 Gflop/s, 15.3 to 25.0 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.005405 seconds (0.626 Gnz/s, 2.462 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.005404 seconds (0.626 Gnz/s, 2.462 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.005406 seconds (0.626 Gnz/s, 2.461 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.005408 seconds (0.626 Gnz/s, 2.460 Gflop/s, 15.3 to 24.9 GB/s)
gemv: 0.005408 seconds (0.626 Gnz/s, 2.461 Gflop/s, 15.3 to 24.9 GB/s)
gemv: 0.005386 seconds (0.628 Gnz/s, 2.471 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.005409 seconds (0.626 Gnz/s, 2.460 Gflop/s, 15.3 to 24.9 GB/s)
gemv: 0.005389 seconds (0.628 Gnz/s, 2.469 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.005408 seconds (0.626 Gnz/s, 2.460 Gflop/s, 15.3 to 24.9 GB/s)
