
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 3.367422 seconds (27.3 MB/s)
csr_from_coo: 0.111505 seconds, 61349 rows, 61349 columns, 5970947 nonzeros, 15 to 1622 nonzeros per row, 1 threads, 61349 to 61349 rows per thread, 5970947 to 5970947 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (4 L2 ways)
gemv (warmup): 0.004989 seconds (0.605 Gnz/s, 2.394 Gflop/s, 14.7 to 24.1 GB/s)
gemv (warmup): 0.004889 seconds (0.617 Gnz/s, 2.442 Gflop/s, 15.0 to 24.6 GB/s)
gemv (warmup): 0.004919 seconds (0.613 Gnz/s, 2.428 Gflop/s, 14.9 to 24.5 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.004914 seconds (0.614 Gnz/s, 2.430 Gflop/s, 14.9 to 24.5 GB/s)
gemv: 0.004953 seconds (0.609 Gnz/s, 2.411 Gflop/s, 14.8 to 24.3 GB/s)
gemv: 0.004917 seconds (0.613 Gnz/s, 2.429 Gflop/s, 14.9 to 24.5 GB/s)
gemv: 0.004924 seconds (0.613 Gnz/s, 2.425 Gflop/s, 14.9 to 24.5 GB/s)
gemv: 0.004930 seconds (0.612 Gnz/s, 2.422 Gflop/s, 14.8 to 24.4 GB/s)
gemv: 0.004929 seconds (0.612 Gnz/s, 2.423 Gflop/s, 14.8 to 24.4 GB/s)
gemv: 0.004923 seconds (0.613 Gnz/s, 2.426 Gflop/s, 14.9 to 24.5 GB/s)
gemv: 0.004916 seconds (0.614 Gnz/s, 2.429 Gflop/s, 14.9 to 24.5 GB/s)
gemv: 0.004901 seconds (0.615 Gnz/s, 2.437 Gflop/s, 14.9 to 24.6 GB/s)
gemv: 0.004936 seconds (0.611 Gnz/s, 2.419 Gflop/s, 14.8 to 24.4 GB/s)
gemv: 0.004895 seconds (0.616 Gnz/s, 2.440 Gflop/s, 14.9 to 24.6 GB/s)
gemv: 0.004918 seconds (0.613 Gnz/s, 2.428 Gflop/s, 14.9 to 24.5 GB/s)
gemv: 0.004912 seconds (0.614 Gnz/s, 2.431 Gflop/s, 14.9 to 24.5 GB/s)
gemv: 0.004907 seconds (0.615 Gnz/s, 2.434 Gflop/s, 14.9 to 24.5 GB/s)
gemv: 0.004925 seconds (0.612 Gnz/s, 2.425 Gflop/s, 14.8 to 24.4 GB/s)
gemv: 0.004926 seconds (0.612 Gnz/s, 2.424 Gflop/s, 14.8 to 24.4 GB/s)
gemv: 0.004927 seconds (0.612 Gnz/s, 2.424 Gflop/s, 14.8 to 24.4 GB/s)
gemv: 0.004931 seconds (0.612 Gnz/s, 2.422 Gflop/s, 14.8 to 24.4 GB/s)
gemv: 0.004888 seconds (0.617 Gnz/s, 2.443 Gflop/s, 15.0 to 24.6 GB/s)
gemv: 0.004903 seconds (0.615 Gnz/s, 2.436 Gflop/s, 14.9 to 24.6 GB/s)
gemv: 0.004913 seconds (0.614 Gnz/s, 2.431 Gflop/s, 14.9 to 24.5 GB/s)
gemv: 0.004924 seconds (0.612 Gnz/s, 2.425 Gflop/s, 14.8 to 24.5 GB/s)
gemv: 0.004921 seconds (0.613 Gnz/s, 2.427 Gflop/s, 14.9 to 24.5 GB/s)
gemv: 0.004927 seconds (0.612 Gnz/s, 2.424 Gflop/s, 14.8 to 24.4 GB/s)
gemv: 0.004917 seconds (0.613 Gnz/s, 2.429 Gflop/s, 14.9 to 24.5 GB/s)
gemv: 0.004934 seconds (0.611 Gnz/s, 2.420 Gflop/s, 14.8 to 24.4 GB/s)
gemv: 0.004913 seconds (0.614 Gnz/s, 2.431 Gflop/s, 14.9 to 24.5 GB/s)
