
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 0.844988 seconds (23.5 MB/s)
csr_from_coo: 0.028723 seconds, 46772 rows, 46772 columns, 2089294 nonzeros, 12 to 63 nonzeros per row, 1 threads, 46772 to 46772 rows per thread, 2089294 to 2089294 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
gemv (warmup): 0.001846 seconds (0.578 Gnz/s, 2.263 Gflop/s, 14.2 to 23.0 GB/s)
gemv (warmup): 0.001845 seconds (0.579 Gnz/s, 2.265 Gflop/s, 14.2 to 23.1 GB/s)
gemv (warmup): 0.001842 seconds (0.580 Gnz/s, 2.269 Gflop/s, 14.2 to 23.1 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.001858 seconds (0.575 Gnz/s, 2.250 Gflop/s, 14.1 to 22.9 GB/s)
gemv: 0.001840 seconds (0.580 Gnz/s, 2.271 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001844 seconds (0.579 Gnz/s, 2.267 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001842 seconds (0.580 Gnz/s, 2.268 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001845 seconds (0.579 Gnz/s, 2.265 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001859 seconds (0.575 Gnz/s, 2.248 Gflop/s, 14.1 to 22.9 GB/s)
gemv: 0.001844 seconds (0.579 Gnz/s, 2.266 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001843 seconds (0.580 Gnz/s, 2.267 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001842 seconds (0.580 Gnz/s, 2.269 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001842 seconds (0.580 Gnz/s, 2.268 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001862 seconds (0.574 Gnz/s, 2.244 Gflop/s, 14.1 to 22.8 GB/s)
gemv: 0.001842 seconds (0.580 Gnz/s, 2.268 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001845 seconds (0.579 Gnz/s, 2.265 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001842 seconds (0.580 Gnz/s, 2.268 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001844 seconds (0.579 Gnz/s, 2.266 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001859 seconds (0.574 Gnz/s, 2.247 Gflop/s, 14.1 to 22.9 GB/s)
gemv: 0.001845 seconds (0.579 Gnz/s, 2.265 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001843 seconds (0.580 Gnz/s, 2.267 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001844 seconds (0.579 Gnz/s, 2.266 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001841 seconds (0.580 Gnz/s, 2.270 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001860 seconds (0.574 Gnz/s, 2.246 Gflop/s, 14.1 to 22.9 GB/s)
gemv: 0.001842 seconds (0.580 Gnz/s, 2.268 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001844 seconds (0.579 Gnz/s, 2.266 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001843 seconds (0.580 Gnz/s, 2.267 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001841 seconds (0.580 Gnz/s, 2.270 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001839 seconds (0.581 Gnz/s, 2.272 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001842 seconds (0.580 Gnz/s, 2.269 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001841 seconds (0.580 Gnz/s, 2.269 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001843 seconds (0.580 Gnz/s, 2.267 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001845 seconds (0.579 Gnz/s, 2.265 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001843 seconds (0.579 Gnz/s, 2.267 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001860 seconds (0.574 Gnz/s, 2.246 Gflop/s, 14.1 to 22.9 GB/s)
gemv: 0.001843 seconds (0.580 Gnz/s, 2.268 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001845 seconds (0.579 Gnz/s, 2.265 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001842 seconds (0.580 Gnz/s, 2.269 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001843 seconds (0.579 Gnz/s, 2.267 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001860 seconds (0.574 Gnz/s, 2.246 Gflop/s, 14.1 to 22.9 GB/s)
gemv: 0.001845 seconds (0.579 Gnz/s, 2.265 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001843 seconds (0.579 Gnz/s, 2.267 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001842 seconds (0.580 Gnz/s, 2.268 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001844 seconds (0.579 Gnz/s, 2.266 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001860 seconds (0.574 Gnz/s, 2.247 Gflop/s, 14.1 to 22.9 GB/s)
gemv: 0.001843 seconds (0.580 Gnz/s, 2.267 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001842 seconds (0.580 Gnz/s, 2.268 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001841 seconds (0.580 Gnz/s, 2.270 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001844 seconds (0.579 Gnz/s, 2.267 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001856 seconds (0.575 Gnz/s, 2.251 Gflop/s, 14.1 to 22.9 GB/s)
gemv: 0.001841 seconds (0.580 Gnz/s, 2.269 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001843 seconds (0.580 Gnz/s, 2.268 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001844 seconds (0.579 Gnz/s, 2.267 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001843 seconds (0.580 Gnz/s, 2.268 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001859 seconds (0.575 Gnz/s, 2.248 Gflop/s, 14.1 to 22.9 GB/s)
gemv: 0.001845 seconds (0.579 Gnz/s, 2.265 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001840 seconds (0.581 Gnz/s, 2.271 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001843 seconds (0.579 Gnz/s, 2.267 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001842 seconds (0.580 Gnz/s, 2.269 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001858 seconds (0.575 Gnz/s, 2.250 Gflop/s, 14.1 to 22.9 GB/s)
gemv: 0.001843 seconds (0.580 Gnz/s, 2.268 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001845 seconds (0.579 Gnz/s, 2.265 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001844 seconds (0.579 Gnz/s, 2.266 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001840 seconds (0.580 Gnz/s, 2.271 Gflop/s, 14.2 to 23.1 GB/s)
gemv: 0.001860 seconds (0.574 Gnz/s, 2.247 Gflop/s, 14.1 to 22.9 GB/s)
