
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 0.243328 seconds (20.4 MB/s)
csr_from_coo: 0.022910 seconds, 6143 rows, 6143 columns, 1227742 nonzeros, 12 to 3071 nonzeros per row, 1 threads, 6143 to 6143 rows per thread, 1227742 to 1227742 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (10 L2 ways)
gemv (warmup): 0.000767 seconds (0.800 Gnz/s, 3.200 Gflop/s, 19.4 to 32.1 GB/s)
gemv (warmup): 0.000747 seconds (0.822 Gnz/s, 3.288 Gflop/s, 19.9 to 33.0 GB/s)
gemv (warmup): 0.000746 seconds (0.823 Gnz/s, 3.292 Gflop/s, 19.9 to 33.1 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.000744 seconds (0.825 Gnz/s, 3.299 Gflop/s, 20.0 to 33.1 GB/s)
gemv: 0.000739 seconds (0.830 Gnz/s, 3.322 Gflop/s, 20.1 to 33.4 GB/s)
gemv: 0.000774 seconds (0.793 Gnz/s, 3.172 Gflop/s, 19.2 to 31.8 GB/s)
gemv: 0.000749 seconds (0.820 Gnz/s, 3.280 Gflop/s, 19.9 to 32.9 GB/s)
gemv: 0.000743 seconds (0.826 Gnz/s, 3.303 Gflop/s, 20.0 to 33.2 GB/s)
gemv: 0.000752 seconds (0.817 Gnz/s, 3.267 Gflop/s, 19.8 to 32.8 GB/s)
gemv: 0.000743 seconds (0.826 Gnz/s, 3.304 Gflop/s, 20.0 to 33.2 GB/s)
gemv: 0.000747 seconds (0.822 Gnz/s, 3.287 Gflop/s, 19.9 to 33.0 GB/s)
gemv: 0.000748 seconds (0.820 Gnz/s, 3.281 Gflop/s, 19.9 to 32.9 GB/s)
gemv: 0.000753 seconds (0.815 Gnz/s, 3.261 Gflop/s, 19.8 to 32.7 GB/s)
gemv: 0.000769 seconds (0.798 Gnz/s, 3.191 Gflop/s, 19.3 to 32.0 GB/s)
gemv: 0.000764 seconds (0.803 Gnz/s, 3.213 Gflop/s, 19.5 to 32.3 GB/s)
gemv: 0.000751 seconds (0.818 Gnz/s, 3.271 Gflop/s, 19.8 to 32.8 GB/s)
gemv: 0.000758 seconds (0.810 Gnz/s, 3.241 Gflop/s, 19.6 to 32.5 GB/s)
gemv: 0.000754 seconds (0.815 Gnz/s, 3.258 Gflop/s, 19.7 to 32.7 GB/s)
gemv: 0.000744 seconds (0.825 Gnz/s, 3.299 Gflop/s, 20.0 to 33.1 GB/s)
gemv: 0.000753 seconds (0.815 Gnz/s, 3.259 Gflop/s, 19.8 to 32.7 GB/s)
gemv: 0.000744 seconds (0.825 Gnz/s, 3.299 Gflop/s, 20.0 to 33.1 GB/s)
gemv: 0.000741 seconds (0.829 Gnz/s, 3.316 Gflop/s, 20.1 to 33.3 GB/s)
gemv: 0.000741 seconds (0.829 Gnz/s, 3.315 Gflop/s, 20.1 to 33.3 GB/s)
gemv: 0.000743 seconds (0.826 Gnz/s, 3.305 Gflop/s, 20.0 to 33.2 GB/s)
gemv: 0.000741 seconds (0.829 Gnz/s, 3.314 Gflop/s, 20.1 to 33.3 GB/s)
gemv: 0.000742 seconds (0.827 Gnz/s, 3.309 Gflop/s, 20.1 to 33.2 GB/s)
gemv: 0.000743 seconds (0.826 Gnz/s, 3.303 Gflop/s, 20.0 to 33.2 GB/s)
gemv: 0.000743 seconds (0.826 Gnz/s, 3.306 Gflop/s, 20.0 to 33.2 GB/s)
gemv: 0.000772 seconds (0.796 Gnz/s, 3.183 Gflop/s, 19.3 to 32.0 GB/s)
gemv: 0.000770 seconds (0.797 Gnz/s, 3.188 Gflop/s, 19.3 to 32.0 GB/s)
gemv: 0.000748 seconds (0.821 Gnz/s, 3.282 Gflop/s, 19.9 to 33.0 GB/s)
gemv: 0.000746 seconds (0.823 Gnz/s, 3.294 Gflop/s, 20.0 to 33.1 GB/s)
gemv: 0.000742 seconds (0.827 Gnz/s, 3.308 Gflop/s, 20.0 to 33.2 GB/s)
gemv: 0.000750 seconds (0.819 Gnz/s, 3.276 Gflop/s, 19.9 to 32.9 GB/s)
gemv: 0.000744 seconds (0.826 Gnz/s, 3.302 Gflop/s, 20.0 to 33.2 GB/s)
gemv: 0.000744 seconds (0.826 Gnz/s, 3.303 Gflop/s, 20.0 to 33.2 GB/s)
gemv: 0.000741 seconds (0.828 Gnz/s, 3.312 Gflop/s, 20.1 to 33.3 GB/s)
gemv: 0.000747 seconds (0.821 Gnz/s, 3.286 Gflop/s, 19.9 to 33.0 GB/s)
gemv: 0.000744 seconds (0.825 Gnz/s, 3.301 Gflop/s, 20.0 to 33.1 GB/s)
gemv: 0.000743 seconds (0.826 Gnz/s, 3.304 Gflop/s, 20.0 to 33.2 GB/s)
gemv: 0.000745 seconds (0.824 Gnz/s, 3.295 Gflop/s, 20.0 to 33.1 GB/s)
gemv: 0.000753 seconds (0.816 Gnz/s, 3.262 Gflop/s, 19.8 to 32.8 GB/s)
gemv: 0.000743 seconds (0.826 Gnz/s, 3.306 Gflop/s, 20.0 to 33.2 GB/s)
gemv: 0.000746 seconds (0.823 Gnz/s, 3.293 Gflop/s, 20.0 to 33.1 GB/s)
gemv: 0.000741 seconds (0.828 Gnz/s, 3.312 Gflop/s, 20.1 to 33.3 GB/s)
gemv: 0.000747 seconds (0.822 Gnz/s, 3.286 Gflop/s, 19.9 to 33.0 GB/s)
gemv: 0.000743 seconds (0.826 Gnz/s, 3.306 Gflop/s, 20.0 to 33.2 GB/s)
gemv: 0.000781 seconds (0.786 Gnz/s, 3.144 Gflop/s, 19.1 to 31.6 GB/s)
gemv: 0.000751 seconds (0.818 Gnz/s, 3.271 Gflop/s, 19.8 to 32.8 GB/s)
gemv: 0.000742 seconds (0.828 Gnz/s, 3.311 Gflop/s, 20.1 to 33.2 GB/s)
gemv: 0.000746 seconds (0.823 Gnz/s, 3.292 Gflop/s, 19.9 to 33.0 GB/s)
gemv: 0.000749 seconds (0.820 Gnz/s, 3.281 Gflop/s, 19.9 to 32.9 GB/s)
gemv: 0.000743 seconds (0.826 Gnz/s, 3.305 Gflop/s, 20.0 to 33.2 GB/s)
gemv: 0.000751 seconds (0.817 Gnz/s, 3.270 Gflop/s, 19.8 to 32.8 GB/s)
gemv: 0.000745 seconds (0.824 Gnz/s, 3.297 Gflop/s, 20.0 to 33.1 GB/s)
gemv: 0.000749 seconds (0.820 Gnz/s, 3.280 Gflop/s, 19.9 to 32.9 GB/s)
gemv: 0.000748 seconds (0.820 Gnz/s, 3.281 Gflop/s, 19.9 to 32.9 GB/s)
gemv: 0.000747 seconds (0.822 Gnz/s, 3.288 Gflop/s, 19.9 to 33.0 GB/s)
gemv: 0.000744 seconds (0.825 Gnz/s, 3.301 Gflop/s, 20.0 to 33.1 GB/s)
gemv: 0.000743 seconds (0.827 Gnz/s, 3.307 Gflop/s, 20.0 to 33.2 GB/s)
gemv: 0.000747 seconds (0.821 Gnz/s, 3.285 Gflop/s, 19.9 to 33.0 GB/s)
gemv: 0.000744 seconds (0.825 Gnz/s, 3.301 Gflop/s, 20.0 to 33.1 GB/s)
gemv: 0.000746 seconds (0.823 Gnz/s, 3.293 Gflop/s, 20.0 to 33.1 GB/s)
gemv: 0.000743 seconds (0.827 Gnz/s, 3.306 Gflop/s, 20.0 to 33.2 GB/s)
gemv: 0.000746 seconds (0.823 Gnz/s, 3.294 Gflop/s, 20.0 to 33.1 GB/s)
gemv: 0.000754 seconds (0.814 Gnz/s, 3.255 Gflop/s, 19.7 to 32.7 GB/s)
gemv: 0.000749 seconds (0.820 Gnz/s, 3.278 Gflop/s, 19.9 to 32.9 GB/s)
gemv: 0.000742 seconds (0.827 Gnz/s, 3.308 Gflop/s, 20.0 to 33.2 GB/s)
gemv: 0.000744 seconds (0.825 Gnz/s, 3.302 Gflop/s, 20.0 to 33.1 GB/s)
gemv: 0.000745 seconds (0.824 Gnz/s, 3.296 Gflop/s, 20.0 to 33.1 GB/s)
gemv: 0.000744 seconds (0.825 Gnz/s, 3.300 Gflop/s, 20.0 to 33.1 GB/s)
gemv: 0.000742 seconds (0.827 Gnz/s, 3.307 Gflop/s, 20.0 to 33.2 GB/s)
gemv: 0.000755 seconds (0.813 Gnz/s, 3.250 Gflop/s, 19.7 to 32.6 GB/s)
gemv: 0.000754 seconds (0.814 Gnz/s, 3.255 Gflop/s, 19.7 to 32.7 GB/s)
gemv: 0.000745 seconds (0.824 Gnz/s, 3.294 Gflop/s, 20.0 to 33.1 GB/s)
gemv: 0.000747 seconds (0.822 Gnz/s, 3.289 Gflop/s, 19.9 to 33.0 GB/s)
gemv: 0.000750 seconds (0.819 Gnz/s, 3.276 Gflop/s, 19.9 to 32.9 GB/s)
gemv: 0.000753 seconds (0.816 Gnz/s, 3.263 Gflop/s, 19.8 to 32.8 GB/s)
gemv: 0.000761 seconds (0.807 Gnz/s, 3.228 Gflop/s, 19.6 to 32.4 GB/s)
gemv: 0.000741 seconds (0.828 Gnz/s, 3.313 Gflop/s, 20.1 to 33.3 GB/s)
gemv: 0.000742 seconds (0.827 Gnz/s, 3.308 Gflop/s, 20.0 to 33.2 GB/s)
gemv: 0.000743 seconds (0.826 Gnz/s, 3.304 Gflop/s, 20.0 to 33.2 GB/s)
gemv: 0.000746 seconds (0.823 Gnz/s, 3.293 Gflop/s, 20.0 to 33.1 GB/s)
gemv: 0.000772 seconds (0.796 Gnz/s, 3.182 Gflop/s, 19.3 to 32.0 GB/s)
gemv: 0.000743 seconds (0.827 Gnz/s, 3.306 Gflop/s, 20.0 to 33.2 GB/s)
gemv: 0.000742 seconds (0.828 Gnz/s, 3.311 Gflop/s, 20.1 to 33.2 GB/s)
gemv: 0.000744 seconds (0.825 Gnz/s, 3.302 Gflop/s, 20.0 to 33.2 GB/s)
gemv: 0.000741 seconds (0.828 Gnz/s, 3.313 Gflop/s, 20.1 to 33.3 GB/s)
