matrix,time
/home/ru37geh/mtx/suitesparse/AMD/G3_circuit.mtx, 3.020807
/home/ru37geh/mtx/suitesparse/AMD/G3_circuit.mtx, 3.020807
/home/ru37geh/mtx/suitesparse/AMD/G3_circuit.mtx, 3.020807
/home/ru37geh/mtx/suitesparse/AMD/G3_circuit.mtx, 3.020807
/home/ru37geh/mtx/suitesparse/AMD/G3_circuit.mtx, 3.020807
/home/ru37geh/mtx/suitesparse/AMD/G3_circuit.mtx, 3.020807
/home/ru37geh/mtx/suitesparse/AMD/G3_circuit.mtx, 3.020807
/home/ru37geh/mtx/suitesparse/AMD/G3_circuit.mtx, 3.020807
/home/ru37geh/mtx/suitesparse/AMD/G3_circuit.mtx, 3.020807
/home/ru37geh/mtx/suitesparse/AMD/G3_circuit.mtx, 3.020807
/home/ru37geh/mtx/suitesparse/AMD/G3_circuit.mtx, 3.020807
/home/ru37geh/mtx/suitesparse/AMD/G3_circuit.mtx, 3.020807
/home/ru37geh/mtx/suitesparse/AMD/G3_circuit.mtx, 3.020807
/home/ru37geh/mtx/suitesparse/AMD/G3_circuit.mtx, 3.020807
/home/ru37geh/mtx/suitesparse/AMD/G3_circuit.mtx, 3.020807
/home/ru37geh/mtx/suitesparse/AMD/G3_circuit.mtx, 3.020806
/home/ru37geh/mtx/suitesparse/AMD/G3_circuit.mtx, 3.020806
/home/ru37geh/mtx/suitesparse/AMD/G3_circuit.mtx, 3.020806
/home/ru37geh/mtx/suitesparse/AMD/G3_circuit.mtx, 3.020806
/home/ru37geh/mtx/suitesparse/AMD/G3_circuit.mtx, 3.020806
/home/ru37geh/mtx/suitesparse/AMD/G3_circuit.mtx, 3.020807
/home/ru37geh/mtx/suitesparse/AMD/G3_circuit.mtx, 3.020807
/home/ru37geh/mtx/suitesparse/AMD/G3_circuit.mtx, 3.020807
/home/ru37geh/mtx/suitesparse/AMD/G3_circuit.mtx, 3.020807
/home/ru37geh/mtx/suitesparse/AMD/G3_circuit.mtx, 3.020807
/home/ru37geh/mtx/suitesparse/AMD/G3_circuit.mtx, 3.020807
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073727
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073728
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073727
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073728
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073727
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073728
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073728
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073728
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073728
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073727
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073727
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073727
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073728
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073728
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073728
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073728
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073728
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073728
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073728
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073728
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073728
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073728
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073727
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073728
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073727
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073728
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073728
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073728
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073728
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073728
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073728
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073728
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073728
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073728
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073728
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073728
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073728
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073728
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073728
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073728
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073728
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073728
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073727
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073727
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073728
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073728
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073728
/home/ru37geh/mtx/suitesparse/Andrianov/ins2.mtx, 1.073727
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548366
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548367
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548367
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548367
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548367
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548367
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548366
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548366
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548366
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548366
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548366
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548366
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548367
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548367
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548367
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548367
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548367
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548367
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548367
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548367
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548367
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548366
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548367
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548367
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548366
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548367
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548367
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548367
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548367
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548367
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548367
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548367
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548367
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548367
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548367
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548367
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548367
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548367
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548367
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548367
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548367
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548367
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548367
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548366
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548366
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548366
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548366
/home/ru37geh/mtx/suitesparse/Andrianov/lp1.mtx, 0.548367
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512152
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512153
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512152
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512153
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512153
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512152
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512153
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512153
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512153
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512153
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512153
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512153
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512153
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512153
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512153
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512153
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512153
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512153
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512153
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512153
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512153
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512152
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512153
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512152
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512153
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512153
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512153
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512153
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512153
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512153
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512153
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512152
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512152
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512152
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512152
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512152
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512153
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512153
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512153
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512153
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512152
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512153
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512153
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512153
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512153
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512153
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512153
/home/ru37geh/mtx/suitesparse/Andrianov/mip1.mtx, 4.512153
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762621
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762623
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762621
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net100.mtx, 0.762622
/home/ru37geh/mtx/suitesparse/Andrianov/net125.mtx, 1.014383
/home/ru37geh/mtx/suitesparse/Andrianov/net125.mtx, 1.014385
/home/ru37geh/mtx/suitesparse/Andrianov/net125.mtx, 1.014384
/home/ru37geh/mtx/suitesparse/Andrianov/net125.mtx, 1.014384
/home/ru37geh/mtx/suitesparse/Andrianov/net125.mtx, 1.014385
/home/ru37geh/mtx/suitesparse/Andrianov/net125.mtx, 1.014384
/home/ru37geh/mtx/suitesparse/Andrianov/net125.mtx, 1.014384
/home/ru37geh/mtx/suitesparse/Andrianov/net125.mtx, 1.014385
/home/ru37geh/mtx/suitesparse/Andrianov/net125.mtx, 1.014384
/home/ru37geh/mtx/suitesparse/Andrianov/net125.mtx, 1.014383
/home/ru37geh/mtx/suitesparse/Andrianov/net125.mtx, 1.014383
/home/ru37geh/mtx/suitesparse/Andrianov/net125.mtx, 1.014384
/home/ru37geh/mtx/suitesparse/Andrianov/net125.mtx, 1.014385
/home/ru37geh/mtx/suitesparse/Andrianov/net125.mtx, 1.014384
/home/ru37geh/mtx/suitesparse/Andrianov/net125.mtx, 1.014384
/home/ru37geh/mtx/suitesparse/Andrianov/net125.mtx, 1.014384
/home/ru37geh/mtx/suitesparse/Andrianov/net125.mtx, 1.014384
/home/ru37geh/mtx/suitesparse/Andrianov/net125.mtx, 1.014383
/home/ru37geh/mtx/suitesparse/Andrianov/net125.mtx, 1.014385
/home/ru37geh/mtx/suitesparse/Andrianov/net125.mtx, 1.014385
/home/ru37geh/mtx/suitesparse/Andrianov/net125.mtx, 1.014385
/home/ru37geh/mtx/suitesparse/Andrianov/net125.mtx, 1.014385
/home/ru37geh/mtx/suitesparse/Andrianov/net125.mtx, 1.014385
